Ticker,Description,Price,Change %,Change,Bid,Ask,High,Low,Technical Rating
CAD / BBD,加元 / 巴巴多斯元,1.3926,-0.172043011,-0.0024,1.3926,1.3966,1.3955,1.3926,Sell
CAD / BDT,加元 / 孟加拉塔卡,84.879,-0.104745316,-0.089,84.879,84.919,85.055,84.774,Buy
CAD / BGN,加元 / 保加利亚列弗,1.3119,-0.182606711,-0.0024,1.3119,1.3159,1.3146,1.3119,Buy
CAD / BHD,加元 / 巴林第纳尔,0.2625,-0.114155251,-0.0003,0.2625,0.2633,0.263,0.2625,Sell
CAD / BIF,加元 / 布隆迪法郎,2030.63,-0.105275068,-2.14,2030.63,2031.43,2034.84,2030.63,Neutral
CAD / BMD,加元 / 百慕大元,0.6953,-0.172290022,-0.0012,0.6953,0.6993,0.6967,0.6953,Sell
CAD / BND,加元 / 文莱元,0.9395,-0.063822998,-0.0006,0.9395,0.9435,0.9406,0.9395,Sell
CAD / BOB,加元 / 玻利维亚诺,4.8337,0.163703427,0.0079,4.8337,4.8377,4.8438,4.8337,Buy
CAD / BRL,加元 / 巴西雷亚尔,4.0469,-0.056801343,-0.0023,4.0469,4.0489,4.0545,4.0469,Sell
CAD / BSD,加元 / 巴哈马元,0.697,-0.11464603,-0.0008,0.697,0.701,0.6985,0.697,Neutral
CAD / BWP,加元 / 博茨瓦纳普拉,9.7283,0.265910848,0.0258,9.7283,9.7323,9.7283,9.7175,Buy
CAD / BYN,加元 / 白俄罗斯卢布,2.2816,-0.105078809,-0.0024,2.2816,2.2856,2.2864,2.2816,Neutral
CAD / BZD,加元 / 伯利兹元,1.405,-0.106647707,-0.0015,1.405,1.409,1.4079,1.405,Neutral
CAD / CDF,加元 / 刚果法郎,1988.14,-0.105514913,-2.1,1988.14,1988.94,1992.27,1988.14,Neutral
CAD / CHF,加元 / 瑞士法郎,0.62926,-0.04447692,-0.00028,0.62922,0.62942,0.63001,0.62925,Sell
CAD / CLP,加元 / 智利比索,678.52,0.025060809,0.17,678.52,678.92,678.58,678.36,Sell
CAD / CNY,加元 / 人民币,5.079,0.065015663,0.0033,5.079,5.0798,5.0828,5.0777,Neutral
CAD / COP,加元 / 哥伦比亚比索,2908.8,-0.192149327,-5.6,2908.8,2912.8,2915.8,2908.8,Sell
CAD / CRC,加元 / 哥斯达黎加科朗,355.99,-0.106630749,-0.38,355.99,356.39,356.73,355.99,Buy
CAD / CUP,加元 / 古巴比索,16.7348,-0.174361415,-0.02923,16.7348,16.7352,16.76953,16.7348,Sell
CAD / CVE,加元 / 佛得角盾,73.841,-0.104169485,-0.077,73.841,73.881,74.249,73.841,Sell
CAD / CZK,加元 / 捷克克朗,16.887,-0.094657753,-0.016,16.887,16.895,16.924,16.887,Buy
CAD / DJF,加元 / 吉布提法郎,124.39,0.112676056,0.14,124.39,124.79,124.6,124.38,Buy
CAD / DKK,加元 / 丹麦克朗,5.002,-0.109835247,-0.0055,5.0061,5.0073,5.0109,5.002,Buy
CAD / DOP,加元 / 多米尼加比索,43.17,-0.175738797,-0.076,43.17,43.21,43.26,43.17,Buy
CAD / DZD,加元 / 阿尔及利亚第纳尔,94.461,-0.344980377,-0.327,94.461,94.501,94.956,94.461,Sell
CAD / EGP,加元 / 埃及镑,35.0849,-0.163620015,-0.0575,35.0849,35.0889,35.1585,35.0849,Sell
CAD / ERN,加元 / 厄立特里亚纳克法,10.544,-0.217658749,-0.023,10.544,10.584,10.566,10.544,Neutral
CAD / ETB,加元 / 埃塞俄比亚比尔,88.1526,-1.180419167,-1.053,88.1526,88.1566,88.9717,88.1354,Neutral
CAD / EUR,加元 / 欧元,0.6707,-0.089378817,-0.0006,0.6707,0.6711,0.6715,0.6707,Buy
CAD / FJD,加元 / 斐济元,1.6101,-0.055865922,-0.0009,1.6101,1.6141,1.6262,1.6101,Sell
CAD / FKP,加元 / 福克兰群岛镑,0.5541,-0.090155067,-0.0005,0.5541,0.5621,0.555,0.5541,Sell
CAD / GBP,加元 / 英镑,0.5577,-0.08957363,-0.0005,0.5577,0.5585,0.5585,0.5577,Sell
CAD / GEL,加元 / 格鲁吉亚拉里,1.9767,0.939590461,0.0184,1.9767,1.9807,1.9773,1.9767,Buy
CAD / GHS,加元 / 加纳塞地,10.73998,-0.105289593,-0.01132,10.73998,10.74038,10.76226,10.73998,Neutral
CAD / GIP,加元 / 直布罗陀镑,0.5541,-0.090155067,-0.0005,0.5541,0.5621,0.555,0.5541,Sell
CAD / GMD,加元 / 冈比亚达拉西,50.354,-0.340418794,-0.172,50.354,50.394,50.586,50.219,Strong Buy
CAD / GNF,加元 / 几内亚法郎,6033.1,-0.173737507,-10.5,6033.1,6037.1,6045.6,6033.1,Sell
CAD / GTQ,加元 / 危地马拉格查尔,5.3835,-0.10576709,-0.0057,5.3835,5.3875,5.3947,5.3835,Neutral
CAD / GYD,加元 / 圭亚那元,145.52,-0.102972472,-0.15,145.52,145.92,145.82,145.52,Neutral
CAD / HKD,加元 / 港元,5.43052,-0.148751243,-0.00809,5.43009,5.43086,5.44084,5.4303,Sell
CAD / HNL,加元 / 洪都拉斯伦皮拉,17.789,-0.218757011,-0.039,17.789,17.829,17.826,17.789,Neutral
CAD / HTG,加元 / 海地古德,92.497,-0.221138703,-0.205,92.497,92.537,92.689,91.524,Neutral
CAD / HUF,加元 / 匈牙利福林,272.39,0.022032093,0.06,272.39,272.79,272.69,272.39,Sell
CAD / IDR,加元 / 印尼盾,11384.2,0.189215591,21.5,11384.2,11392.2,11408.9,11373.6,Buy
CAD / ILS,加元 / 以色列谢克尔,2.4668,-0.347418599,-0.0086,2.4668,2.4688,2.4749,2.4668,Strong Sell
CAD / INR,加元 / 印度卢比,61.002,0.027875707,0.017,61.002,61.042,61.061,60.989,Buy
CAD / IQD,加元 / 伊拉克第纳尔,913.432,-0.105315537,-0.963,913.432,913.472,915.328,913.432,Neutral
CAD / IRR,加元 / 伊朗里亚尔,29284.0,-0.105407148,-30.9,29284.0,29292.0,29344.8,29284.0,Neutral
CAD / ISK,加元 / 冰岛克朗,98.549,-0.190404813,-0.188,98.549,98.589,98.569,98.549,Buy
CAD / JMD,加元 / 牙买加元,109.901,-0.123594791,-0.136,109.901,109.941,110.129,109.901,Neutral
CAD / JOD,加元 / 约旦第纳尔,0.4928,-0.162074554,-0.0008,0.4928,0.4968,0.4941,0.4928,Neutral
CAD / JPY,加元 / 日元,106.127,-0.435308797,-0.464,106.129,106.156,106.696,106.059,Strong Sell
CAD / KES,加元 / 肯尼亚先令,90.178,-0.105236339,-0.095,90.178,90.218,90.365,90.178,Neutral
CAD / KGS,加元 / 吉尔吉斯斯坦索姆,61.234,1.049539589,0.636,61.234,61.274,61.234,61.204,Buy
CAD / KHR,加元 / 柬埔寨瑞尔,2795.5,-0.174975004,-4.9,2795.5,2799.5,2802.2,2795.5,Neutral
CAD / KMF,加元 / 科摩罗法郎,329.41,-0.172737742,-0.57,329.41,329.81,330.09,329.41,Neutral
CAD / KPW,加元 / 朝鲜元,627.163,-0.174291454,-1.095,627.163,627.963,628.465,627.163,Sell
CAD / KRW,加元 / 韩元,1009.98,0.134837699,1.36,1009.98,1010.38,1011.22,1008.09,Buy
CAD / KWD,加元 / 科威特第纳尔,0.2152,-0.185528757,-0.0004,0.2152,0.2156,0.2158,0.2152,Sell
CAD / KYD,加元 / 开曼元,0.5698,-0.175192712,-0.001,0.5698,0.5738,0.571,0.5698,Sell
CAD / KZT,加元 / 哈萨克斯坦坚戈,360.309,-0.10535392,-0.38,360.309,360.349,361.057,359.651,Sell
CAD / LAK,加元 / 老挝基普,15081.9,-0.174738389,-26.4,15081.9,15089.9,15113.2,15081.9,Neutral
CAD / LBP,加元 / 黎巴嫩镑,62442.07,-0.174337406,-109.05,62442.07,62442.87,62571.66,62442.07,Neutral
CAD / LKR,加元 / 斯里兰卡卢比,208.136,-0.354277179,-0.74,208.136,208.216,208.363,208.136,Buy
CAD / LRD,加元 / 利比里亚元,137.5479,-0.10530681,-0.145,137.5479,137.5559,137.8334,137.5479,Buy
CAD / LSL,加元 / 巴索托洛蒂,13.0387,1.188933297,0.1532,13.0387,13.0467,13.049,13.0387,Buy
CAD / LYD,加元 / 利比亚第纳尔,3.4218,-0.108013429,-0.0037,3.4218,3.4258,3.4328,3.4218,Neutral
CAD / MAD,加元 / 摩洛哥迪拉姆,6.9838,-0.115848339,-0.0081,6.9838,6.9918,6.9937,6.9838,Sell
CAD / MDL,加元 / 摩尔多瓦列伊,12.958,-0.169491525,-0.022,12.958,13.038,12.984,12.958,Buy
CAD / MGA,加元 / 马达加斯加阿里亚里,3276.2,-0.106717078,-3.5,3276.2,3284.2,3283.1,3276.2,Buy
CAD / MKD,加元 / 马其顿第纳尔,41.085,-0.467561413,-0.193,41.085,41.125,41.3,41.085,Sell
CAD / MMK,加元 / 缅元,1462.99,-0.220974881,-3.24,1462.99,1463.79,1466.03,1462.99,Sell
CAD / MNT,加元 / 蒙古图格里克,2410.26,-0.105271883,-2.54,2410.26,2411.06,2415.26,2410.26,Neutral
CAD / MOP,加元 / 澳门元,5.6157,0.580301972,0.0324,5.6157,5.6197,5.6171,5.5944,Buy
CAD / MRU,加元 / 毛里塔尼亚乌吉亚,27.97,-0.107142857,-0.03,27.97,28.05,28.028,27.97,Neutral
CAD / MUR,加元 / 毛里求斯卢比,32.44,-0.319567355,-0.104,32.44,32.52,32.647,32.44,Sell
CAD / MVR,加元 / 马尔代夫拉菲亚,10.7761,-0.175081056,-0.0189,10.7761,10.7841,10.7985,10.7761,Sell
CAD / MWK,加元 / 马拉维克瓦查,1208.836,-0.105279685,-1.274,1208.836,1208.916,1211.345,1208.836,Neutral
CAD / MXN,加元 / 墨西哥比索,14.3459,-0.167710508,-0.0241,14.3465,14.3691,14.3928,14.3459,Strong Buy
CAD / MYR,加元 / 马来西亚林吉特,3.0833,0.009730782,0.0003,3.0833,3.0913,3.0867,3.0833,Sell
CAD / MZN,加元 / 莫桑比克梅蒂卡尔,44.287,-0.106013443,-0.047,44.287,44.367,44.379,44.287,Neutral
CAD / NAD,加元 / 纳米比亚元,12.9418,-0.087237804,-0.0113,12.9418,12.9498,12.9564,12.9418,Sell
CAD / NGN,加元 / 尼日利亚奈拉,1043.743,-0.105278975,-1.1,1043.743,1043.823,1046.508,1043.743,Sell
CAD / NIO,加元 / 尼加拉瓜科多巴,25.498,-0.234760153,-0.06,25.498,25.578,25.551,25.498,Sell
CAD / NOK,加元 / 挪威克朗,7.8392,0.034454157,0.0027,7.8391,7.8436,7.8492,7.8345,Sell
CAD / NPR,加元 / 尼泊尔卢比,97.627,-0.257460742,-0.252,97.627,97.707,97.668,96.61,Strong Buy
CAD / NZD,加元 / 新西兰元,1.2282,0.08148631,0.001,1.2282,1.2302,1.2294,1.2277,Buy
CAD / OMR,加元 / 阿曼里亚尔,0.2645,-0.075557235,-0.0002,0.2645,0.2725,0.265,0.2645,Neutral
CAD / PAB,加元 / 巴拿马巴波亚,0.6933,-0.172786177,-0.0012,0.6933,0.7013,0.6947,0.6933,Neutral
CAD / PEN,加元 / 秘鲁索尔,2.5873,-0.108103934,-0.0028,2.5873,2.5953,2.5927,2.5873,Sell
CAD / PGK,加元 / 巴布亚新几内亚基那,2.8139,0.295836898,0.0083,2.8139,2.8219,2.8155,2.8139,Buy
CAD / PHP,加元 / 菲律宾比索,40.473,0.183172851,0.074,40.473,40.553,40.503,40.4,Sell
CAD / PKR,加元 / 巴基斯坦卢比,194.407,-0.1053378,-0.205,194.407,194.487,194.81,194.407,Neutral
CAD / PLN,加元 / 波兰兹罗提,2.8187,0.031939811,0.0009,2.8187,2.8252,2.8204,2.8137,Sell
CAD / PYG,加元 / 巴拉圭瓜拉尼,5506.8,-0.105213511,-5.8,5506.8,5514.8,5518.2,5506.8,Neutral
CAD / QAR,加元 / 卡塔尔里亚尔,2.5345,-0.106416522,-0.0027,2.5345,2.5425,2.5398,2.5345,Neutral
CAD / RON,加元 / 罗马尼亚列伊,3.33823,-0.078423156,-0.00262,3.33823,3.33903,3.34222,3.33823,Buy
CAD / RSD,加元 / 塞尔维亚第纳尔,78.5151,-0.091109564,-0.0716,78.5151,78.5951,78.621,78.5151,Buy
CAD / RUB,加元 / 俄罗斯卢布,68.291,-0.176869555,-0.121,68.291,68.371,68.432,68.08,Sell
CAD / RWF,加元 / 卢旺达法郎,969.04,-0.105148135,-1.02,969.04,969.84,971.05,969.04,Buy
CAD / SAR,加元 / 沙特里亚尔,2.6115,-0.168202148,-0.0044,2.6115,2.6195,2.6168,2.6115,Sell
CAD / SBD,加元 / 所罗门群岛元,5.8852,0.148047307,0.0087,5.8852,5.8932,5.9055,5.8852,Sell
CAD / SCR,加元 / 塞舌尔卢比,10.4438,-0.10521483,-0.011,10.4438,10.4518,10.4655,10.4438,Buy
CAD / SDG,加元 / 苏丹镑,417.6496,-0.221035762,-0.9252,417.6496,417.6536,418.5163,417.6496,Sell
CAD / SEK,加元 / 瑞典克朗,7.6092,-0.03809724,-0.0029,7.6111,7.6175,7.6203,7.6092,Sell
CAD / SGD,加元 / 新加坡元,0.94155,0.056321864,0.00053,0.94161,0.94181,0.94233,0.94055,Sell
CAD / SHP,加元 / 圣赫勒拿镑,0.5541,-0.090155067,-0.0005,0.5541,0.5621,0.555,0.5541,Sell
CAD / SLE,加元 / 塞拉利昂元,15.8524,-0.105235962,-0.0167,15.8524,15.8604,15.9762,15.8524,Neutral
CAD / SOS,加元 / 索马里先令,394.4,-0.378883556,-1.5,394.4,402.4,394.7,394.4,Neutral
CAD / SRD,加元 / 苏里南元,24.4953,-0.10562289,-0.0259,24.4953,24.5033,24.5462,24.4953,Buy
CAD / STN,加元 / 圣多美多布拉,16.381,-0.769323964,-0.127,16.381,16.461,16.415,16.381,Sell
CAD / SVC,加元 / 萨尔瓦多科朗,6.0993,-0.17512275,-0.0107,6.0993,6.1033,6.112,6.0993,Sell
CAD / SYP,加元 / 叙利亚镑,9065.818,-0.105295936,-9.556,9065.818,9065.858,9084.632,9065.818,Neutral
CAD / SZL,加元 / 斯威士兰里兰吉尼,12.9302,-0.08422777,-0.0109,12.9302,12.9382,12.9587,12.9302,Sell
CAD / THB,加元 / 泰铢,23.464,0.089578979,0.021,23.464,23.472,23.491,23.4,Strong Sell
CAD / TJS,加元 / 塔吉克斯坦索莫尼,7.6328,-0.014409411,-0.0011,7.6328,7.6408,7.6403,7.6328,Buy
CAD / TMT,加元 / 土库曼斯坦马纳特,2.4516,1.167828994,0.0283,2.4516,2.4596,2.4529,2.4516,Neutral
CAD / TND,加元 / 突尼斯第纳尔,2.2137,-0.108298362,-0.0024,2.2137,2.2217,2.2183,2.2137,Sell
CAD / TRY,加元 / 土耳其里拉,25.02473,-0.118502045,-0.02969,25.02825,25.05482,25.101,25.02473,Buy
CAD / TTD,加元 / 特立尼达元,4.7136,-0.103846561,-0.0049,4.7136,4.7216,4.7234,4.7136,Neutral
CAD / TWD,加元 / 新台币,22.926,-0.135035066,-0.031,22.926,22.934,22.971,22.919,Neutral
CAD / TZS,加元 / 坦桑尼亚先令,1775.95,-0.105185002,-1.87,1775.95,1776.75,1779.64,1775.95,Buy
CAD / UAH,加元 / 乌克兰格里夫纳,29.2011,-0.105364345,-0.0308,29.2011,29.2051,29.2617,29.2011,Sell
CAD / UGX,加元 / 乌干达先令,2562.2,-0.105267262,-2.7,2562.2,2570.2,2567.6,2562.2,Neutral
CAD / USD,加元 / 美元,0.69726,-0.148933123,-0.00104,0.69725,0.69742,0.6986,0.69726,Sell
CAD / UYU,加元 / 乌拉圭比索,30.3728,-0.10524654,-0.032,30.3728,30.3808,30.4359,30.3728,Buy
CAD / UZS,加元 / 乌兹别克斯坦索姆,9071.61,-0.165737283,-15.06,9071.61,9072.01,9073.51,9071.61,Buy
CAD / VES,加元 / 委内瑞拉玻利瓦尔,41.407768,-0.191795863,-0.079571,41.407768,41.409568,41.490803,40.908187,Buy
CAD / VND,加元 / 越南盾,17532.9,-0.105404697,-18.5,17532.9,17540.9,17569.3,17532.9,Sell
CAD / VUV,加元 / 瓦努阿图瓦图,86.327,-0.105302136,-0.091,86.327,86.407,86.506,86.327,Buy
CAD / WST,加元 / 萨摩亚塔拉,1.9635,-0.177935943,-0.0035,1.9635,1.9715,1.9731,1.9635,Sell
CAD / XAF,加元 / 中非法郎,439.96,-0.063601672,-0.28,439.96,440.36,440.48,439.96,Buy
CAD / XCD,加元 / 东加勒比元,1.8807,-0.175159236,-0.0033,1.8807,1.8847,1.8846,1.8807,Sell
CAD / XPF,加元 / 太平洋法郎,80.053,-0.062419635,-0.05,80.053,80.093,80.148,80.053,Buy
CAD / YER,加元 / 也门里亚尔,172.83,-0.104040229,-0.18,172.83,173.63,173.19,172.83,Neutral
CAD / ZAR,加元 / 南非兰特,12.9484,-0.072543179,-0.0094,12.9484,12.9492,12.9645,12.9367,Sell
CAD / ZMW,加元 / 赞比亚克瓦查,19.5899,-0.105045766,-0.0206,19.5899,19.5979,19.6306,19.5899,Buy
CHF / AED,瑞士法郎 / 阿联酋迪拉姆,4.0694,-0.083480652,-0.0034,4.0694,4.0714,4.0763,4.0694,Neutral
CHF / AFN,瑞士法郎 / 阿富汗尼,81.968,-0.141318649,-0.116,81.968,82.048,82.107,81.968,Neutral
CHF / ALL,瑞士法郎 / 阿尔巴尼亚列克,105.85,-0.796626054,-0.85,105.85,106.05,106.78,105.85,Buy
CHF / AMD,瑞士法郎 / 亚美尼亚德拉姆,439.59,0.353848964,1.55,439.59,440.39,440.15,439.44,Neutral
CHF / ANG,瑞士法郎 / 荷属安的列斯盾,1.9797,-0.141235813,-0.0028,1.9797,1.9817,1.9831,1.9797,Neutral
CHF / AOA,瑞士法郎 / 安哥拉优先,1011.587,0.965552897,9.674,1011.587,1011.607,1011.592,1011.029,Buy
CHF / ARS,瑞士法郎 / 阿根廷比索,1167.7747,-0.082482081,-0.964,1167.7747,1167.7767,1169.781,1167.6344,Buy
CHF / AUD,瑞士法郎 / 澳元,1.76671,0.15703482,0.00277,1.76659,1.7687,1.7693,1.7643,Strong Buy
CHF / AWG,瑞士法郎 / 阿鲁巴弗罗林,2.0046,-0.144458281,-0.0029,2.0046,2.0066,2.0081,2.0046,Neutral
CHF / AZN,瑞士法郎 / 阿塞拜疆马纳特,1.8767,0.784061006,0.0146,1.8767,1.8775,1.8771,1.8767,Neutral
CHF / BAM,瑞士法郎 / 波斯尼亚可兑换马克,2.019109,-4.13953378,-0.087191,2.019109,2.144003,2.0966,2.019109,Strong Sell
CHF / BBD,瑞士法郎 / 巴巴多斯元,2.2152,-0.085697533,-0.0019,2.2152,2.2172,2.219,2.2152,Neutral
CHF / BDT,瑞士法郎 / 孟加拉国货币,134.905,-0.141380944,-0.191,134.905,134.925,135.135,134.639,Buy
CHF / BGN,瑞士法郎 / 保加利亚列弗,2.0835,0.110513165,0.0023,2.0835,2.0855,2.0841,2.0795,Buy
CHF / BHD,瑞士法郎 / 巴林第纳尔,0.4167,-0.143781452,-0.0006,0.4167,0.4187,0.4175,0.4167,Neutral
CHF / BIF,瑞士法郎 / 布隆迪法郎,3227.17,-0.141409891,-4.57,3227.17,3227.97,3232.67,3227.17,Neutral
CHF / BMD,瑞士法郎 / 百慕大元,1.1071,-0.090244563,-0.001,1.1071,1.1091,1.109,1.1071,Neutral
CHF / BND,瑞士法郎 / 文莱元,1.4951,0.020069575,0.0003,1.4951,1.4971,1.4963,1.4951,Neutral
CHF / BOB,瑞士法郎 / 玻利维亚诺,7.6836,0.223048327,0.0171,7.6836,7.6856,7.6967,7.6836,Buy
CHF / BRL,瑞士法郎 / 巴西雷亚尔,6.4316,0.029550368,0.0019,6.4316,6.4336,6.442,6.4316,Sell
CHF / BSD,瑞士法郎 / 巴哈马元,1.1099,-0.134964909,-0.0015,1.1099,1.1119,1.1118,1.1099,Neutral
CHF / BYN,瑞士法郎 / 白俄罗斯卢布,3.628,-0.140375987,-0.0051,3.628,3.63,3.6342,3.628,Neutral
CHF / BZD,瑞士法郎 / 伯利兹元,2.2349,-0.142978419,-0.0032,2.2349,2.2369,2.2387,2.2349,Neutral
CHF / CAD,瑞士法郎 / 加元,1.5884,0.094523915,0.0015,1.5884,1.59,1.5886,1.5863,Buy
CHF / CDF,瑞士法郎 / 刚果法郎,3159.96,-0.141257667,-4.47,3159.96,3160.16,3165.34,3159.77,Buy
CHF / CLP,瑞士法郎 / 智利比索,1077.54,0.023206379,0.25,1077.54,1077.74,1077.94,1077.54,Sell
CHF / CNY,瑞士法郎 / 人民币,8.0708,0.029745674,0.0024,8.0708,8.0728,8.0747,8.0646,Neutral
CHF / COP,瑞士法郎 / 哥伦比亚比索,4624.7,-0.105840677,-4.9,4624.7,4626.7,4632.6,4624.7,Sell
CHF / CRC,瑞士法郎 / 哥斯达黎加科朗,565.93,-0.141160694,-0.8,565.93,566.13,566.9,565.93,Neutral
CHF / CUP,瑞士法郎 / 古巴比索,26.5931,-0.088666138,-0.0236,26.5931,26.5951,26.6384,26.5919,Neutral
CHF / CVE,瑞士法郎 / 佛得角埃斯库多,117.364,-0.141240534,-0.166,117.364,117.384,118.02,117.364,Buy
CHF / CZK,瑞士法郎 / 捷克克朗,26.833,-0.003726615,-0.001,26.833,26.859,26.869,26.816,Buy
CHF / DJF,瑞士法郎 / 吉布提法郎,197.89,0.075857186,0.15,197.89,198.09,198.23,197.69,Buy
CHF / DKK,瑞士法郎 / 丹麦克朗,7.9542,0.031439818,0.0025,7.9548,7.9556,7.9594,7.9532,Strong Buy
CHF / DOP,瑞士法郎 / 多米尼加比索,68.634,-0.088652869,-0.0609,68.634,68.636,68.7509,68.5726,Buy
CHF / DZD,瑞士法郎 / 阿尔及利亚第纳尔,150.133,-0.259096616,-0.39,150.133,150.153,150.869,150.133,Sell
CHF / EGP,瑞士法郎 / 埃及镑,55.7567,-0.07795671,-0.0435,55.7567,55.7587,55.852,55.7558,Buy
CHF / ERN,瑞士法郎 / 厄立特里亚纳克法,16.7855,-0.13683553,-0.023,16.7855,16.7895,16.8141,16.7855,Neutral
CHF / ETB,瑞士法郎 / 埃塞俄比亚比尔,140.008,-1.022100502,-1.4458,140.008,140.01,141.3972,139.9906,Buy
CHF / EUR,瑞士法郎 / 欧元,1.0659,0.018767008,0.0002,1.0659,1.0667,1.0667,1.0659,Strong Buy
CHF / FJD,瑞士法郎 / 斐济元,2.5608,0.027342682,0.0007,2.5608,2.5628,2.585,2.5608,Neutral
CHF / FKP,瑞士法郎 / 福克兰群岛镑,0.8827,-0.022652622,-0.0002,0.8827,0.8907,0.8837,0.8827,Sell
CHF / GBP,瑞士法郎 / 英镑,0.8864,-0.022558087,-0.0002,0.8864,0.8872,0.8874,0.8864,Sell
CHF / GEL,瑞士法郎 / 格鲁吉亚拉里,3.1327,0.713711622,0.0222,3.1327,3.1347,3.1333,3.1327,Sell
CHF / GHS,瑞士法郎 / 加纳塞地,17.06745,-0.141355905,-0.02416,17.06745,17.06765,17.09653,17.06557,Buy
CHF / GIP,瑞士法郎 / 直布罗陀镑,0.8827,-0.022652622,-0.0002,0.8827,0.8907,0.8837,0.8827,Sell
CHF / GMD,瑞士法郎 / 冈比亚达拉西,79.895,-0.187394591,-0.15,79.895,79.915,80.115,79.504,Strong Buy
CHF / GNF,瑞士法郎 / 几内亚法郎,9589.5,-0.088560117,-8.5,9589.5,9591.5,9605.8,9589.5,Neutral
CHF / GTQ,瑞士法郎 / 危地马拉格查尔,8.5573,-0.141200084,-0.0121,8.5573,8.5593,8.5719,8.5573,Neutral
CHF / GYD,瑞士法郎 / 圭亚那元,231.47,-0.142364107,-0.33,231.47,231.67,231.86,231.47,Neutral
CHF / HKD,瑞士法郎 / 港元,8.6293,-0.064853096,-0.0056,8.6293,8.6301,8.6435,8.6287,Neutral
CHF / HNL,瑞士法郎 / 洪都拉斯伦皮拉,28.2999,-0.136210456,-0.0386,28.2999,28.3019,28.3481,28.2985,Buy
CHF / HTG,瑞士法郎 / 海地古德,147.011,-0.136537782,-0.201,147.011,147.031,147.262,145.42,Buy
CHF / HUF,瑞士法郎 / 匈牙利福林,433.07,0.104017382,0.45,433.07,433.27,433.39,432.73,Neutral
CHF / IDR,瑞士法郎 / 印尼盾,18096.3,0.152750336,27.6,18096.3,18098.3,18123.0,18057.7,Strong Buy
CHF / ILS,瑞士法郎 / 以色列谢克尔,3.9207,-0.262019842,-0.0103,3.9207,3.9227,3.9333,3.9207,Sell
CHF / INR,瑞士法郎 / 印度卢比,96.9832,0.136498332,0.1322,96.9761,96.9947,97.0464,96.859,Strong Buy
CHF / IQD,瑞士法郎 / 伊拉克第纳尔,1451.576,-0.141301432,-2.054,1451.576,1451.616,1454.049,1451.439,Neutral
CHF / IRR,瑞士法郎 / 伊朗里亚尔,46541.5,-0.141393856,-65.9,46541.5,46543.5,46620.8,46537.8,Neutral
CHF / ISK,瑞士法郎 / 冰岛克朗,156.521,-0.063848398,-0.1,156.521,156.541,156.572,156.521,Buy
CHF / JMD,瑞士法郎 / 牙买加元,174.669,-0.037771483,-0.066,174.669,174.689,174.967,174.668,Buy
CHF / JOD,瑞士法郎 / 约旦第纳尔,0.7854,-0.190621426,-0.0015,0.7854,0.7874,0.7871,0.7854,Neutral
CHF / JPY,瑞士法郎 / 日元,168.636,-0.330977092,-0.56,168.62,168.661,169.427,168.51,Sell
CHF / KES,瑞士法郎 / 肯尼亚先令,143.327,-0.141433847,-0.203,143.327,143.347,143.571,143.327,Sell
CHF / KGS,瑞士法郎 / 吉尔吉斯斯坦索姆,96.989,0.761510971,0.733,96.989,97.009,96.989,96.905,Buy
CHF / KHR,瑞士法郎 / 柬埔寨瑞尔,4444.7,-0.08766803,-3.9,4444.7,4446.7,4454.4,4444.7,Neutral
CHF / KMF,瑞士法郎 / 科摩罗法郎,523.69,-0.087761137,-0.46,523.69,523.89,524.58,523.69,Buy
CHF / KPW,瑞士法郎 / 朝鲜元,996.88,-0.088598105,-0.884,996.88,997.68,998.579,996.88,Neutral
CHF / KRW,瑞士法郎 / 韩元,1605.21,0.221019311,3.54,1605.21,1605.41,1606.23,1602.07,Buy
CHF / KWD,瑞士法郎 / 科威特第纳尔,0.3414,-0.204618533,-0.0007,0.3414,0.3434,0.3422,0.3412,Buy
CHF / KYD,瑞士法郎 / 开曼元,0.9076,-0.088066931,-0.0008,0.9076,0.9096,0.9092,0.9076,Neutral
CHF / KZT,瑞士法郎 / 哈萨克斯坦坚戈,572.6,-0.141434329,-0.811,572.6,572.62,573.576,571.558,Sell
CHF / LAK,瑞士法郎 / 老挝基普,23972.5,-0.088772933,-21.3,23972.5,23974.5,24013.3,23971.6,Neutral
CHF / LBP,瑞士法郎 / 黎巴嫩镑,99225.3,-0.088709077,-88.1,99225.3,99233.3,99394.4,99221.2,Neutral
CHF / LKR,瑞士法郎 / 斯里兰卡卢比,330.81,-0.05136262,-0.17,330.81,330.83,331.024,330.81,Buy
CHF / LRD,瑞士法郎 / 利比里亚元,218.5872,-0.141345274,-0.3094,218.5872,218.5892,218.9596,218.5625,Buy
CHF / LSL,瑞士法郎 / 西南地段,20.7254,1.344716974,0.275,20.7254,20.7274,20.743,20.7254,Strong Buy
CHF / LYD,瑞士法郎 / 利比亚第纳尔,5.4389,-0.141372599,-0.0077,5.4389,5.4429,5.4567,5.4389,Neutral
CHF / MAD,瑞士法郎 / 摩洛哥迪拉姆,11.1036,-0.029711261,-0.0033,11.1036,11.1056,11.115,11.0958,Sell
CHF / MDL,瑞士法郎 / 摩尔多瓦列伊,20.645,-0.08711223,-0.018,20.645,20.665,20.68,20.645,Buy
CHF / MGA,瑞士法郎 / 马达加斯加阿里亚里,5211.7,-0.141786898,-7.4,5211.7,5213.7,5220.6,5207.9,Buy
